DTC Kodu,Başlık,Alt Sistem,Öncelik,Neden Sayısı,Adım Sayısı
C0206,P0206 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0207,P0207 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0208,P0208 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0209,P0209 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0210,P0210 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0211,P0211 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0212,P0212 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0213,P0213 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0214,P0214 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0215,P0215 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0216,P0216 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0217,P0217 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0218,P0218 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0219,P0219 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0220,P0220 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0221,P0221 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0222,P0222 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0223,P0223 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0224,P0224 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0225,P0225 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0226,P0226 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0227,P0227 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0228,P0228 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0229,P0229 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0230,P0230 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0231,P0231 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0232,P0232 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0233,P0233 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0234,P0234 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0235,P0235 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0236,P0236 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0237,P0237 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0238,P0238 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0239,P0239 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0240,P0240 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0241,P0241 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0242,P0242 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0243,P0243 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0244,P0244 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0245,P0245 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0246,P0246 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0247,P0247 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0248,P0248 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0249,P0249 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0250,P0250 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0251,P0251 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0252,P0252 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0253,P0253 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0254,P0254 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0255,P0255 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0256,P0256 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0257,P0257 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0258,P0258 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0259,P0259 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0260,P0260 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0261,P0261 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0262,P0262 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0263,P0263 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0264,P0264 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0265,P0265 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
B0186,P0186 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0187,P0187 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0188,P0188 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0189,P0189 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0190,P0190 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0191,P0191 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0192,P0192 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0193,P0193 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0194,P0194 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0195,P0195 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0196,P0196 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0197,P0197 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0198,P0198 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0199,P0199 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0200,P0200 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0201,P0201 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0202,P0202 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0203,P0203 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0204,P0204 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0205,P0205 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0206,P0206 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0207,P0207 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0208,P0208 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0209,P0209 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0210,P0210 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0211,P0211 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0212,P0212 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0213,P0213 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0214,P0214 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0215,P0215 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0216,P0216 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0217,P0217 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0218,P0218 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0219,P0219 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0220,P0220 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0221,P0221 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0222,P0222 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0223,P0223 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0224,P0224 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0225,P0225 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0226,P0226 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0227,P0227 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0228,P0228 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0229,P0229 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0230,P0230 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0231,P0231 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0232,P0232 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0233,P0233 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0234,P0234 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0235,P0235 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0236,P0236 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0237,P0237 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0238,P0238 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0239,P0239 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0240,P0240 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0241,P0241 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0242,P0242 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0243,P0243 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0244,P0244 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0245,P0245 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0246,P0246 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0247,P0247 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0248,P0248 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0249,P0249 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0250,P0250 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0251,P0251 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0252,P0252 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0253,P0253 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0254,P0254 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0255,P0255 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0256,P0256 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0257,P0257 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0258,P0258 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0259,P0259 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0260,P0260 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0261,P0261 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0262,P0262 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0263,P0263 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0264,P0264 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0265,P0265 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
U0344,P0344 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0345,P0345 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0346,P0346 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0347,P0347 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0348,P0348 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0349,P0349 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0350,P0350 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0351,P0351 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0352,P0352 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0353,P0353 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
P2270,O2 Sensor Signal Biased/Stuck Lean Bank 1 Sensor 2,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",MEDIUM,5,3
P2271,O2 Sensor Signal Biased/Stuck Rich Bank 1 Sensor 2,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",MEDIUM,5,3
P2323,Ignition Coil H Secondary Circuit,Güç Aktarma Organları & Motor Yönetimi (Powertrain),LOW,5,1
P2324,Ignition Coil I Primary Control Circuit Low,Güç Aktarma Organları & Motor Yönetimi (Powertrain),LOW,5,1
P2325,Ignition Coil I Primary Control Circuit High,Güç Aktarma Organları & Motor Yönetimi (Powertrain),LOW,5,1
P2326,Ignition Coil I Secondary Circuit,Güç Aktarma Organları & Motor Yönetimi (Powertrain),LOW,5,1
P2327,Ignition Coil J Primary Control Circuit Low,Güç Aktarma Organları & Motor Yönetimi (Powertrain),LOW,5,1
P2328,Ignition Coil J Primary Control Circuit High,Güç Aktarma Organları & Motor Yönetimi (Powertrain),LOW,5,1
P2329,Ignition Coil J Secondary Circuit,Güç Aktarma Organları & Motor Yönetimi (Powertrain),LOW,5,1
P2330,Ignition Coil K Primary Control Circuit Low,Güç Aktarma Organları & Motor Yönetimi (Powertrain),LOW,5,1
P0256,Injection Pump Fuel Metering Control B Malfunction,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,5,3
P0257,Injection Pump Fuel Metering Control B Range,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,5,3
P0281,Cylinder 7 Contribution/Balance,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,3,4
P0282,Cylinder 8 Injector Circuit Low,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,5,4
P0283,Cylinder 8 Injector Circuit High DTC,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,4,4
P0284,Cylinder 8 Contribution/Balance,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,3,4
P0285,Cylinder 9 Injector Circuit Low,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,5,4
P0286,Cylinder 9 Injector Circuit High,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,4,4
P0287,Cylinder 9 Contribution/Balance,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,3,4
P0288,Cylinder 10 Injector Circuit Low,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,5,4
C0266,P0266 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
U0354,P0354 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0355,P0355 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0356,P0356 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0357,P0357 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0358,P0358 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0359,P0359 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0360,P0360 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0361,P0361 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0362,P0362 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0363,P0363 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0364,P0364 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0365,P0365 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0366,P0366 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0367,P0367 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0368,P0368 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0369,P0369 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0370,P0370 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0371,P0371 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0372,P0372 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0373,P0373 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0374,P0374 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0375,P0375 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0376,P0376 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0377,P0377 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0378,P0378 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
P2331,Ignition Coil K Primary Control Circuit High,Güç Aktarma Organları & Motor Yönetimi (Powertrain),LOW,5,1
P2332,Ignition Coil K Secondary Circuit,Güç Aktarma Organları & Motor Yönetimi (Powertrain),LOW,5,1
P2333,Ignition Coil L Primary Control Circuit Low,Güç Aktarma Organları & Motor Yönetimi (Powertrain),LOW,5,1
P2334,Ignition Coil L Primary Control Circuit High,Güç Aktarma Organları & Motor Yönetimi (Powertrain),LOW,5,1
P2335,Ignition Coil L Secondary Circuit,Güç Aktarma Organları & Motor Yönetimi (Powertrain),LOW,5,1
P2336,Cylinder 1 Above Knock Threshold,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,5,1
P2337,Cylinder 2 Above Knock Threshold,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,5,1
P2338,Cylinder 3 Above Knock Threshold,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,5,1
P2339,Cylinder 4 Above Knock Threshold,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,5,1
P2340,Cylinder 5 Above Knock Threshold,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,5,1
P2341,Cylinder 6 Above Knock Threshold,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,5,1
P2342,Cylinder 7 Above Knock Threshold,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,5,1
P2343,Cylinder 8 Above Knock Threshold,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,5,1
P2344,Cylinder 9 Above Knock Threshold,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,5,1
P2345,Cylinder 10 Above Knock Threshold,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,5,1
P2346,Cylinder 11 Above Knock Threshold,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,5,1
P2347,Cylinder 12 Above Knock Threshold,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,5,1
P2348,OBD Code,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2349,OBD Code,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2350,OBD Code,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2351,OBD Code,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2352,OBD Code,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2353,OBD Code,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2354,OBD Code,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2355,OBD Code,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P0289,Cylinder 10 Injector Circuit High,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,4,4
P0290,Cylinder 10 Contribution/Balance,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,3,4
P0291,Cylinder 11 Injector Circuit Low,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,5,4
P0292,Cylinder 11 Injector Circuit High,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,4,4
P0293,Cylinder 11 Contribution/Balance,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,3,4
P0294,Cylinder 12 Injector Circuit Low,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,5,4
P0295,Cylinder 12 Injector Circuit High Code,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,4,4
P0296,Cylinder 12 Contribution/Balance,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,3,4
P0297,Vehicle Overspeed Condition,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,4,3
P0298,Engine Oil Over Temperature Condition,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,CRITICAL_STOP,5,3
P0299,Turbocharger/Supercharger A Underboost Condition,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,CRITICAL_STOP,5,3
P0301,Cylinder #1 Misfire,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,CRITICAL_STOP,5,3
P0302,Cylinder 2 Misfire Detected,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,CRITICAL_STOP,5,4
P0303,Cylinder #3 Misfire,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,CRITICAL_STOP,5,3
P0304,Cylinder #4 Misfire,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,CRITICAL_STOP,5,3
P0305,Cylinder #5 Misfire,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,CRITICAL_STOP,5,3
P0306,Cylinder 6 Misfire Detected,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,CRITICAL_STOP,5,4
P0307,Cylinder #7 Misfire,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,CRITICAL_STOP,5,3
P0308,Cylinder #8 Misfire,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,CRITICAL_STOP,5,3
P0309,Cylinder #9 Misfire,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,CRITICAL_STOP,5,3
P0310,Cylinder #10 Misfire,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,CRITICAL_STOP,5,3
P0311,Cylinder #11 Misfire,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,CRITICAL_STOP,5,3
P0312,Cylinder #12 Misfire,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,CRITICAL_STOP,5,3
P0313,Misfire Detected with Low Fuel,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,CRITICAL_STOP,5,4
P0314,Single Cylinder Misfire (Cylinder not Specified),Ateşleme Sistemi & Tekleme (Misfire) Tespiti,CRITICAL_STOP,5,4
C0267,P0267 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0268,P0268 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0269,P0269 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0270,P0270 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0271,P0271 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0272,P0272 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0273,P0273 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0274,P0274 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
